date_time,team_1,team_2,attendance,home_flag,match_sheet_id,stadium_name,capacity,seats,x,y
2015-08-02 15:00:00,fc-chelsea,fc-arsenal,85437.0,A,2605728,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2015-08-02 15:00:00,fc-chelsea,fc-arsenal,85437.0,A,2605728,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2015-08-08 17:30:00,fc-chelsea,swansea-city,41232.0,H,2577858,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-08-08 17:30:00,fc-chelsea,swansea-city,41232.0,H,2577858,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-08-16 16:00:00,fc-chelsea,manchester-city,54331.0,A,2577887,Etihad Stadium,55017,55017.0,-2.2003953,53.4831381
2015-08-16 16:00:00,fc-chelsea,manchester-city,54331.0,A,2577887,Etihad Stadium,55017,55017.0,-2.2003953,53.4831381
2015-08-23 13:30:00,fc-chelsea,west-bromwich-albion,23256.0,A,2577894,The Hawthorns,26850,26850.0,-1.963938,52.509038
2015-08-23 13:30:00,fc-chelsea,west-bromwich-albion,23256.0,A,2577894,The Hawthorns,26850,26850.0,-1.963938,52.509038
2015-08-29 15:00:00,fc-chelsea,crystal-palace,41581.0,H,2577948,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-08-29 15:00:00,fc-chelsea,crystal-palace,41581.0,H,2577948,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-09-12 12:45:00,fc-chelsea,fc-everton,38311.0,A,2577950,Goodison Park,39571,39571.0,-2.9663193,53.438787
2015-09-12 12:45:00,fc-chelsea,fc-everton,38311.0,A,2577950,Goodison Park,39571,39571.0,-2.9663193,53.438787
2015-09-19 12:45:00,fc-chelsea,fc-arsenal,41584.0,H,2577960,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-09-19 12:45:00,fc-chelsea,fc-arsenal,41584.0,H,2577960,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-09-26 17:30:00,fc-chelsea,newcastle-united,48682.0,A,2577967,St James' Park,52338,52338.0,-1.621656,54.975556
2015-09-26 17:30:00,fc-chelsea,newcastle-united,48682.0,A,2577967,St James' Park,52338,52338.0,-1.621656,54.975556
2015-10-03 17:30:00,fc-chelsea,fc-southampton,41642.0,H,2577975,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-10-03 17:30:00,fc-chelsea,fc-southampton,41642.0,H,2577975,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-10-17 15:00:00,fc-chelsea,aston-villa,41596.0,H,2577991,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-10-17 15:00:00,fc-chelsea,aston-villa,41596.0,H,2577991,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-10-24 15:00:00,fc-chelsea,west-ham-united,34977.0,A,2578006,Boleyn Ground,62500,2011.0,-0.0166037,51.5387095
2015-10-24 15:00:00,fc-chelsea,west-ham-united,34977.0,A,2578006,Boleyn Ground,62500,2011.0,-0.0166037,51.5387095
2015-10-27 19:45:00,fc-chelsea,stoke-city,24886.0,A,2628871,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2015-10-27 19:45:00,fc-chelsea,stoke-city,24886.0,A,2628871,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2015-10-31 12:45:00,fc-chelsea,fc-liverpool,41577.0,H,2578003,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-10-31 12:45:00,fc-chelsea,fc-liverpool,41577.0,H,2578003,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-11-07 17:30:00,fc-chelsea,stoke-city,27550.0,A,2578036,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2015-11-07 17:30:00,fc-chelsea,stoke-city,27550.0,A,2578036,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2015-11-21 15:00:00,fc-chelsea,norwich-city,41582.0,H,2578025,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-11-21 15:00:00,fc-chelsea,norwich-city,41582.0,H,2578025,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-11-29 12:00:00,fc-chelsea,tottenham-hotspur,35639.0,A,2578044,White Hart Lane,62062,,-0.067045,51.604652
2015-11-29 12:00:00,fc-chelsea,tottenham-hotspur,35639.0,A,2578044,White Hart Lane,62062,,-0.067045,51.604652
2015-12-05 17:30:00,fc-chelsea,afc-bournemouth,41631.0,H,2578053,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-05 17:30:00,fc-chelsea,afc-bournemouth,41631.0,H,2578053,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-14 20:00:00,fc-chelsea,leicester-city,32054.0,A,2578065,King Power Stadium,32273,32273.0,-1.14219,52.62037
2015-12-14 20:00:00,fc-chelsea,leicester-city,32054.0,A,2578065,King Power Stadium,32273,32273.0,-1.14219,52.62037
2015-12-19 15:00:00,fc-chelsea,afc-sunderland,41562.0,H,2578070,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-19 15:00:00,fc-chelsea,afc-sunderland,41562.0,H,2578070,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-26 15:00:00,fc-chelsea,fc-watford,41620.0,H,2578080,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-26 15:00:00,fc-chelsea,fc-watford,41620.0,H,2578080,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2015-12-28 17:30:00,fc-chelsea,manchester-united,75275.0,A,2578236,Old Trafford,74879,74879.0,-2.2913401,53.4630589
2015-12-28 17:30:00,fc-chelsea,manchester-united,75275.0,A,2578236,Old Trafford,74879,74879.0,-2.2913401,53.4630589
2016-01-03 13:30:00,fc-chelsea,crystal-palace,24854.0,A,2578223,Selhurst Park,26047,26047.0,-0.08543,51.3983
2016-01-03 13:30:00,fc-chelsea,crystal-palace,24854.0,A,2578223,Selhurst Park,26047,26047.0,-0.08543,51.3983
2016-01-13 19:45:00,fc-chelsea,west-bromwich-albion,40945.0,H,2578084,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-01-13 19:45:00,fc-chelsea,west-bromwich-albion,40945.0,H,2578084,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-01-16 15:00:00,fc-chelsea,fc-everton,41633.0,H,2578106,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-01-16 15:00:00,fc-chelsea,fc-everton,41633.0,H,2578106,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-01-24 16:00:00,fc-chelsea,fc-arsenal,60072.0,A,2578111,Emirates Stadium,60704,60704.0,-0.108438,51.5548885
2016-01-24 16:00:00,fc-chelsea,fc-arsenal,60072.0,A,2578111,Emirates Stadium,60704,60704.0,-0.108438,51.5548885
2016-02-03 19:45:00,fc-chelsea,fc-watford,20910.0,A,2578131,Vicarage Road,21577,21577.0,-0.4016876,51.6499828
2016-02-03 19:45:00,fc-chelsea,fc-watford,20910.0,A,2578131,Vicarage Road,21577,21577.0,-0.4016876,51.6499828
2016-02-07 16:00:00,fc-chelsea,manchester-united,41434.0,H,2578130,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-07 16:00:00,fc-chelsea,manchester-united,41434.0,H,2578130,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-13 17:30:00,fc-chelsea,newcastle-united,41622.0,H,2578135,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-13 17:30:00,fc-chelsea,newcastle-united,41622.0,H,2578135,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-21 16:00:00,fc-chelsea,manchester-city,41594.0,H,2660165,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-21 16:00:00,fc-chelsea,manchester-city,41594.0,H,2660165,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-02-27 15:00:00,fc-chelsea,fc-southampton,31688.0,A,2578148,St Mary's Stadium,32384,32384.0,-1.390954,50.9058218
2016-02-27 15:00:00,fc-chelsea,fc-southampton,31688.0,A,2578148,St Mary's Stadium,32384,32384.0,-1.390954,50.9058218
2016-03-01 19:45:00,fc-chelsea,norwich-city,27091.0,A,2578160,Carrow Road,27244,27244.0,1.3091533,52.6221139
2016-03-01 19:45:00,fc-chelsea,norwich-city,27091.0,A,2578160,Carrow Road,27244,27244.0,1.3091533,52.6221139
2016-03-05 15:00:00,fc-chelsea,stoke-city,41381.0,H,2578171,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-03-05 15:00:00,fc-chelsea,stoke-city,41381.0,H,2578171,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-03-12 17:30:00,fc-chelsea,fc-everton,37283.0,A,2666788,Goodison Park,39571,39571.0,-2.9663193,53.438787
2016-03-12 17:30:00,fc-chelsea,fc-everton,37283.0,A,2666788,Goodison Park,39571,39571.0,-2.9663193,53.438787
2016-03-19 15:00:00,fc-chelsea,west-ham-united,41623.0,H,2578190,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-03-19 15:00:00,fc-chelsea,west-ham-united,41623.0,H,2578190,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-04-02 12:45:00,fc-chelsea,aston-villa,31120.0,A,2578195,Villa Park,42682,,-1.8847828,52.5091117
2016-04-02 12:45:00,fc-chelsea,aston-villa,31120.0,A,2578195,Villa Park,42682,,-1.8847828,52.5091117
2016-04-09 15:00:00,fc-chelsea,swansea-city,20966.0,A,2578212,Swansea.com Stadium,21088,21088.0,-3.9345855,51.6427499
2016-04-09 15:00:00,fc-chelsea,swansea-city,20966.0,A,2578212,Swansea.com Stadium,21088,21088.0,-3.9345855,51.6427499
2016-04-16 17:30:00,fc-chelsea,manchester-city,41212.0,H,2578271,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-04-16 17:30:00,fc-chelsea,manchester-city,41212.0,H,2578271,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-04-23 15:00:00,fc-chelsea,afc-bournemouth,11365.0,A,2578234,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2016-04-23 15:00:00,fc-chelsea,afc-bournemouth,11365.0,A,2578234,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2016-05-02 20:00:00,fc-chelsea,tottenham-hotspur,41545.0,H,2578262,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-05-02 20:00:00,fc-chelsea,tottenham-hotspur,41545.0,H,2578262,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-05-07 15:00:00,fc-chelsea,afc-sunderland,47050.0,A,2578288,Stadium of Light,48707,48707.0,-1.388371,54.914561
2016-05-07 15:00:00,fc-chelsea,afc-sunderland,47050.0,A,2578288,Stadium of Light,48707,48707.0,-1.388371,54.914561
2016-05-11 20:00:00,fc-chelsea,fc-liverpool,43210.0,A,2578181,Anfield,54074,54074.0,-2.96083,53.4308294
2016-05-11 20:00:00,fc-chelsea,fc-liverpool,43210.0,A,2578181,Anfield,54074,54074.0,-2.96083,53.4308294
2016-05-15 15:00:00,fc-chelsea,leicester-city,41494.0,H,2578264,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-05-15 15:00:00,fc-chelsea,leicester-city,41494.0,H,2578264,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-08-15 20:00:00,fc-chelsea,west-ham-united,41521.0,H,2697989,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-08-15 20:00:00,fc-chelsea,west-ham-united,41521.0,H,2697989,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-08-20 15:00:00,fc-chelsea,fc-watford,20772.0,A,2698003,Vicarage Road,21577,21577.0,-0.4016876,51.6499828
2016-08-20 15:00:00,fc-chelsea,fc-watford,20772.0,A,2698003,Vicarage Road,21577,21577.0,-0.4016876,51.6499828
2016-08-27 15:00:00,fc-chelsea,fc-burnley,41607.0,H,2698006,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-08-27 15:00:00,fc-chelsea,fc-burnley,41607.0,H,2698006,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-09-11 16:00:00,fc-chelsea,swansea-city,20865.0,A,2698092,Swansea.com Stadium,21088,21088.0,-3.9345855,51.6427499
2016-09-11 16:00:00,fc-chelsea,swansea-city,20865.0,A,2698092,Swansea.com Stadium,21088,21088.0,-3.9345855,51.6427499
2016-09-16 20:00:00,fc-chelsea,fc-liverpool,41514.0,H,2698097,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-09-16 20:00:00,fc-chelsea,fc-liverpool,41514.0,H,2698097,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-09-20 19:45:00,fc-chelsea,leicester-city,29899.0,A,2753650,King Power Stadium,32273,32273.0,-1.14219,52.62037
2016-09-20 19:45:00,fc-chelsea,leicester-city,29899.0,A,2753650,King Power Stadium,32273,32273.0,-1.14219,52.62037
2016-09-24 17:30:00,fc-chelsea,fc-arsenal,60028.0,A,2698108,Emirates Stadium,60704,60704.0,-0.108438,51.5548885
2016-09-24 17:30:00,fc-chelsea,fc-arsenal,60028.0,A,2698108,Emirates Stadium,60704,60704.0,-0.108438,51.5548885
2016-10-01 15:00:00,fc-chelsea,hull-city,21257.0,A,2698125,MKM Stadium,25586,25586.0,-0.367694,53.746291
2016-10-01 15:00:00,fc-chelsea,hull-city,21257.0,A,2698125,MKM Stadium,25586,25586.0,-0.367694,53.746291
2016-10-15 12:30:00,fc-chelsea,leicester-city,41547.0,H,2698128,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-10-15 12:30:00,fc-chelsea,leicester-city,41547.0,H,2698128,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-10-23 16:00:00,fc-chelsea,manchester-united,41424.0,H,2698142,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-10-23 16:00:00,fc-chelsea,manchester-united,41424.0,H,2698142,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-10-26 19:45:00,fc-chelsea,west-ham-united,45957.0,A,2762879,London Stadium,62500,2011.0,-0.0166037,51.5387095
2016-10-26 19:45:00,fc-chelsea,west-ham-united,45957.0,A,2762879,London Stadium,62500,2011.0,-0.0166037,51.5387095
2016-10-30 16:00:00,fc-chelsea,fc-southampton,31827.0,A,2698146,St Mary's Stadium,32384,32384.0,-1.390954,50.9058218
2016-10-30 16:00:00,fc-chelsea,fc-southampton,31827.0,A,2698146,St Mary's Stadium,32384,32384.0,-1.390954,50.9058218
2016-11-05 17:30:00,fc-chelsea,fc-everton,41429.0,H,2698153,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-11-05 17:30:00,fc-chelsea,fc-everton,41429.0,H,2698153,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-11-20 16:00:00,fc-chelsea,fc-middlesbrough,32704.0,A,2698179,Riverside Stadium,33746,-1.0,-1.21686,54.57824
2016-11-20 16:00:00,fc-chelsea,fc-middlesbrough,32704.0,A,2698179,Riverside Stadium,33746,-1.0,-1.21686,54.57824
2016-11-26 17:30:00,fc-chelsea,tottenham-hotspur,41513.0,H,2698188,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-11-26 17:30:00,fc-chelsea,tottenham-hotspur,41513.0,H,2698188,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-03 12:30:00,fc-chelsea,manchester-city,54457.0,A,2698138,Etihad Stadium,55017,55017.0,-2.2003953,53.4831381
2016-12-03 12:30:00,fc-chelsea,manchester-city,54457.0,A,2698138,Etihad Stadium,55017,55017.0,-2.2003953,53.4831381
2016-12-11 12:00:00,fc-chelsea,west-bromwich-albion,41622.0,H,2698200,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-11 12:00:00,fc-chelsea,west-bromwich-albion,41622.0,H,2698200,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-14 19:45:00,fc-chelsea,afc-sunderland,41008.0,A,2698233,Stadium of Light,48707,48707.0,-1.388371,54.914561
2016-12-14 19:45:00,fc-chelsea,afc-sunderland,41008.0,A,2698233,Stadium of Light,48707,48707.0,-1.388371,54.914561
2016-12-17 12:30:00,fc-chelsea,crystal-palace,25259.0,A,2698211,Selhurst Park,26047,26047.0,-0.08543,51.3983
2016-12-17 12:30:00,fc-chelsea,crystal-palace,25259.0,A,2698211,Selhurst Park,26047,26047.0,-0.08543,51.3983
2016-12-26 15:00:00,fc-chelsea,afc-bournemouth,41384.0,H,2698197,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-26 15:00:00,fc-chelsea,afc-bournemouth,41384.0,H,2698197,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-31 15:00:00,fc-chelsea,stoke-city,41601.0,H,2698227,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2016-12-31 15:00:00,fc-chelsea,stoke-city,41601.0,H,2698227,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-01-04 20:00:00,fc-chelsea,tottenham-hotspur,31491.0,A,2698265,White Hart Lane,62062,,-0.067045,51.604652
2017-01-04 20:00:00,fc-chelsea,tottenham-hotspur,31491.0,A,2698265,White Hart Lane,62062,,-0.067045,51.604652
2017-01-14 17:30:00,fc-chelsea,leicester-city,32066.0,A,2698259,King Power Stadium,32273,32273.0,-1.14219,52.62037
2017-01-14 17:30:00,fc-chelsea,leicester-city,32066.0,A,2698259,King Power Stadium,32273,32273.0,-1.14219,52.62037
2017-01-22 16:30:00,fc-chelsea,hull-city,41605.0,H,2698280,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-01-22 16:30:00,fc-chelsea,hull-city,41605.0,H,2698280,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-01-31 20:00:00,fc-chelsea,fc-liverpool,53157.0,A,2698286,Anfield,54074,54074.0,-2.96083,53.4308294
2017-01-31 20:00:00,fc-chelsea,fc-liverpool,53157.0,A,2698286,Anfield,54074,54074.0,-2.96083,53.4308294
2017-02-04 12:30:00,fc-chelsea,fc-arsenal,41490.0,H,2698417,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-02-04 12:30:00,fc-chelsea,fc-arsenal,41490.0,H,2698417,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-02-12 13:30:00,fc-chelsea,fc-burnley,21744.0,A,2698423,Turf Moor,21994,21994.0,-2.2301736,53.7890244
2017-02-12 13:30:00,fc-chelsea,fc-burnley,21744.0,A,2698423,Turf Moor,21994,21994.0,-2.2301736,53.7890244
2017-02-18 17:30:00,fc-chelsea,wolverhampton-wanderers,30193.0,A,2819149,Molineux Stadium,32050,32050.0,-2.1304288,52.5902362
2017-02-18 17:30:00,fc-chelsea,wolverhampton-wanderers,30193.0,A,2819149,Molineux Stadium,32050,32050.0,-2.1304288,52.5902362
2017-02-25 15:00:00,fc-chelsea,swansea-city,41612.0,H,2698432,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-02-25 15:00:00,fc-chelsea,swansea-city,41612.0,H,2698432,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-03-06 20:00:00,fc-chelsea,west-ham-united,56984.0,A,2698330,London Stadium,62500,2011.0,-0.0166037,51.5387095
2017-03-06 20:00:00,fc-chelsea,west-ham-united,56984.0,A,2698330,London Stadium,62500,2011.0,-0.0166037,51.5387095
2017-03-13 19:45:00,fc-chelsea,manchester-united,40081.0,H,2827655,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-03-13 19:45:00,fc-chelsea,manchester-united,40081.0,H,2827655,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-03-18 15:00:00,fc-chelsea,stoke-city,27724.0,A,2698325,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2017-03-18 15:00:00,fc-chelsea,stoke-city,27724.0,A,2698325,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2017-04-01 15:00:00,fc-chelsea,crystal-palace,41489.0,H,2698411,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-01 15:00:00,fc-chelsea,crystal-palace,41489.0,H,2698411,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-05 20:00:00,fc-chelsea,manchester-city,41528.0,H,2698348,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-05 20:00:00,fc-chelsea,manchester-city,41528.0,H,2698348,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-08 17:30:00,fc-chelsea,afc-bournemouth,11283.0,A,2698412,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2017-04-08 17:30:00,fc-chelsea,afc-bournemouth,11283.0,A,2698412,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2017-04-16 16:00:00,fc-chelsea,manchester-united,75272.0,A,2698416,Old Trafford,74879,74879.0,-2.2913401,53.4630589
2017-04-16 16:00:00,fc-chelsea,manchester-united,75272.0,A,2698416,Old Trafford,74879,74879.0,-2.2913401,53.4630589
2017-04-22 17:15:00,fc-chelsea,tottenham-hotspur,86355.0,H,2839903,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-04-22 17:15:00,fc-chelsea,tottenham-hotspur,86355.0,H,2839903,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-04-25 14:15:00,fc-chelsea,fc-southampton,41168.0,H,2698393,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-25 14:15:00,fc-chelsea,fc-southampton,41168.0,H,2698393,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-04-30 14:05:00,fc-chelsea,fc-everton,39595.0,A,2698375,Goodison Park,39571,39571.0,-2.9663193,53.438787
2017-04-30 14:05:00,fc-chelsea,fc-everton,39595.0,A,2698375,Goodison Park,39571,39571.0,-2.9663193,53.438787
2017-05-08 20:00:00,fc-chelsea,fc-middlesbrough,41500.0,H,2698362,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-08 20:00:00,fc-chelsea,fc-middlesbrough,41500.0,H,2698362,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-12 20:00:00,fc-chelsea,west-bromwich-albion,25367.0,A,2698357,The Hawthorns,26850,26850.0,-1.963938,52.509038
2017-05-12 20:00:00,fc-chelsea,west-bromwich-albion,25367.0,A,2698357,The Hawthorns,26850,26850.0,-1.963938,52.509038
2017-05-15 20:00:00,fc-chelsea,fc-watford,41473.0,H,2698319,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-15 20:00:00,fc-chelsea,fc-watford,41473.0,H,2698319,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-21 15:00:00,fc-chelsea,afc-sunderland,41618.0,H,2698414,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-21 15:00:00,fc-chelsea,afc-sunderland,41618.0,H,2698414,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-05-27 17:30:00,fc-chelsea,fc-arsenal,89472.0,A,2849627,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-05-27 17:30:00,fc-chelsea,fc-arsenal,89472.0,A,2849627,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-08-06 14:00:00,fc-chelsea,fc-arsenal,83325.0,A,2887421,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-08-06 14:00:00,fc-chelsea,fc-arsenal,83325.0,A,2887421,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-08-12 15:00:00,fc-chelsea,fc-burnley,41616.0,H,2872117,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-08-12 15:00:00,fc-chelsea,fc-burnley,41616.0,H,2872117,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-08-20 16:00:00,fc-chelsea,tottenham-hotspur,73587.0,A,2872133,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-08-20 16:00:00,fc-chelsea,tottenham-hotspur,73587.0,A,2872133,Wembley Stadium,90000,90000.0,-0.2795188,51.5560208
2017-08-27 13:30:00,fc-chelsea,fc-everton,41382.0,H,2872136,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-08-27 13:30:00,fc-chelsea,fc-everton,41382.0,H,2872136,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-09-09 15:00:00,fc-chelsea,leicester-city,30923.0,A,2872149,King Power Stadium,32273,32273.0,-1.14219,52.62037
2017-09-09 15:00:00,fc-chelsea,leicester-city,30923.0,A,2872149,King Power Stadium,32273,32273.0,-1.14219,52.62037
2017-09-17 13:30:00,fc-chelsea,fc-arsenal,41478.0,H,2872156,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-09-17 13:30:00,fc-chelsea,fc-arsenal,41478.0,H,2872156,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-09-23 15:00:00,fc-chelsea,stoke-city,29661.0,A,2872172,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2017-09-23 15:00:00,fc-chelsea,stoke-city,29661.0,A,2872172,bet365 Stadium,30089,30089.0,-2.17541,52.98842
2017-09-30 17:30:00,fc-chelsea,manchester-city,41530.0,H,2872177,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-09-30 17:30:00,fc-chelsea,manchester-city,41530.0,H,2872177,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-10-14 15:00:00,fc-chelsea,crystal-palace,25480.0,A,2872187,Selhurst Park,26047,26047.0,-0.08543,51.3983
2017-10-14 15:00:00,fc-chelsea,crystal-palace,25480.0,A,2872187,Selhurst Park,26047,26047.0,-0.08543,51.3983
2017-10-21 12:30:00,fc-chelsea,fc-watford,41467.0,H,2872195,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-10-21 12:30:00,fc-chelsea,fc-watford,41467.0,H,2872195,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-10-25 19:45:00,fc-chelsea,fc-everton,40665.0,H,2929865,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-10-25 19:45:00,fc-chelsea,fc-everton,40665.0,H,2929865,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-10-28 17:30:00,fc-chelsea,afc-bournemouth,10998.0,A,2872205,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2017-10-28 17:30:00,fc-chelsea,afc-bournemouth,10998.0,A,2872205,Vitality Stadium,11329,11329.0,-1.8382791,50.7352306
2017-11-05 16:30:00,fc-chelsea,manchester-united,41615.0,H,2872215,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-11-05 16:30:00,fc-chelsea,manchester-united,41615.0,H,2872215,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-11-18 15:00:00,fc-chelsea,west-bromwich-albion,23592.0,A,2872234,The Hawthorns,26850,26850.0,-1.963938,52.509038
2017-11-18 15:00:00,fc-chelsea,west-bromwich-albion,23592.0,A,2872234,The Hawthorns,26850,26850.0,-1.963938,52.509038
2017-11-25 17:30:00,fc-chelsea,fc-liverpool,53225.0,A,2872238,Anfield,54074,54074.0,-2.96083,53.4308294
2017-11-25 17:30:00,fc-chelsea,fc-liverpool,53225.0,A,2872238,Anfield,54074,54074.0,-2.96083,53.4308294
2017-11-29 19:45:00,fc-chelsea,swansea-city,41365.0,H,2872251,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-11-29 19:45:00,fc-chelsea,swansea-city,41365.0,H,2872251,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-12-02 12:30:00,fc-chelsea,newcastle-united,41538.0,H,2872258,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
2017-12-02 12:30:00,fc-chelsea,newcastle-united,41538.0,H,2872258,Stamford Bridge,40853,40853.0,-0.1909565,51.481663
